obj0,obj1,obj2,obj3
-300,-256,69,82
-275,-278,-103,-62
-294,-346,29,113
-233,-212,-145,-95
-271,-333,-123,89
-269,-368,-143,-31
-227,-250,-265,-126
-245,-361,-206,-60
-224,-273,-289,-166
-233,-364,-315,-30
-220,-211,-218,-195
-146,-36,-220,-221
-256,-258,-138,-56
-118,-179,-290,-272
-212,-276,-398,-136
-45,-228,-373,-285
7,8,-291,-313
-137,-90,-177,-203
-140,-154,-246,-176
20,118,-286,-338
-174,-114,-337,-152
121,-74,-232,-308
71,58,-265,-324
-149,-187,-316,-157
-106,-182,-399,-242
-52,-231,-406,-83
-107,-143,-343,-252
-104,-230,-290,-233
-169,-271,-197,-181
-5,-21,-411,-95
133,186,-411,-395
136,-7,-316,-330
62,-50,-417,-195
160,-242,-146,-312
144,9,-348,-337
-211,-279,-266,-79
-210,-318,-322,-69
-4,-261,-231,-267
116,-99,-424,-36
-204,-327,-236,-83
-181,-281,-243,-122
55,-302,-122,-139
224,-143,-471,51
-157,-274,-306,-151
-89,-62,-339,-267
46,-147,-411,-186
19,5,-400,-283
241,-98,-427,5
18,44,-344,-293
242,-134,-428,-80
155,24,-419,-42
187,-49,-420,-154
57,167,-339,-299
82,94,-318,-304
-119,-183,-326,-142
101,73,-412,-201
1,-187,-390,-165
