obj0,obj1,obj2,obj3,cpu
-12540,-9324,-15965,-14598,1.70075
-14484,-12859,-15059,-13866,4.27766
-13379,-11028,-14822,-15896,6.09544
-16204,-13360,-13722,-14767,7.51743
-14131,-12323,-14968,-15121,8.77848
-13504,-10702,-15696,-14750,10.3908
-14745,-13429,-14325,-14765,10.9916
-14645,-11916,-15238,-13686,16.5592
-14119,-11306,-12651,-16555,17.6429
-14270,-12010,-15036,-14893,24.5141
-15152,-11907,-14693,-15310,24.9828
-13123,-9814,-14237,-16585,25.7973
-14326,-11362,-14941,-15580,31.9673
-14321,-13272,-14412,-13699,36.8317
-16164,-13422,-14495,-13647,41.0479
-14577,-11766,-14788,-14938,41.1489
-13262,-9501,-14305,-16357,43.0829
-14127,-11173,-15272,-14512,44.5577
-14494,-10795,-14080,-16012,50.4724
-14515,-13183,-14937,-13553,60.1314
-14365,-11273,-14782,-15781,63.9331
-14928,-10884,-15676,-13911,72.2111
-14410,-11477,-14117,-16545,74.2525
-13763,-14824,-12864,-12909,81.1865
-14884,-13116,-14393,-14537,85.3708
-13247,-11891,-13790,-16232,88.4265
-14465,-11049,-15009,-15352,90.0876
-15051,-11402,-14436,-15320,111.405
-14525,-10119,-14058,-15996,119.545
-13441,-11304,-14218,-15987,121.043
-14783,-11486,-14392,-15817,121.157
-14395,-10900,-15200,-15739,124.485
-14019,-11606,-15189,-15535,141.905
-13732,-12273,-14545,-15362,153.874
-13781,-11534,-15215,-14367,174.035
-14832,-9875,-13810,-16041,203.334
-14693,-11864,-14399,-15677,205.789
-14645,-11578,-15135,-15305,206.484
-15437,-11485,-15177,-13900,221.698
-13566,-10649,-14291,-16008,245.474
-13654,-11679,-13490,-16132,246.652
-13310,-11001,-15383,-14203,269.936
-14974,-11650,-14510,-15341,297.895
-15516,-13371,-14152,-13976,300.142
-15190,-11089,-14504,-15092,313.517
-14395,-11089,-15316,-14015,332.937
-14922,-11173,-14460,-15589,339.475
-13548,-9185,-12802,-16549,349.501
-14138,-12275,-14916,-14500,387.364
-13999,-12588,-14848,-14728,398.913
-12360,-9876,-15580,-15171,403.903
-14158,-14158,-13710,-14058,458.42
-14504,-10960,-14850,-15553,512.428
-13810,-11472,-15366,-14174,520.5
-13391,-9730,-14281,-16088,545.683
-14888,-10176,-15054,-14417,581.805
-14350,-12094,-14070,-15978,594.837
-14803,-11210,-14802,-15057,595.979
-13559,-10476,-15207,-15323,597.024
-13309,-9798,-15272,-15757,609.152
-14007,-10059,-14410,-15880,611.429
-14967,-14305,-13279,-14671,646.011
-15853,-11310,-13909,-15328,655.131
-14629,-11956,-14560,-15174,672.474
-13643,-12083,-14276,-15661,693.334
-14565,-10749,-12471,-16372,742.918
-15377,-13684,-14084,-14204,877.78
-15551,-11571,-14947,-13427,952.128
-14991,-11555,-15295,-13831,978.082
-14848,-11217,-14711,-14864,979.18
-13698,-10163,-15275,-15095,980.051
-15481,-10830,-14577,-14822,982.485
-15269,-13156,-14531,-14182,995.857
-14852,-11868,-15227,-14059,997.505
-14638,-14486,-13371,-14169,1078.72
-16098,-13828,-13906,-15111,1079.03
-16293,-13869,-13743,-14733,1080.18
-16736,-11853,-13998,-14888,1081.87
-14368,-11501,-14708,-15564,1094.84
-14174,-10844,-15207,-14075,1138.76
-13464,-11833,-15309,-14029,1145.71
-12357,-11869,-14614,-15452,1151.64
-14491,-13756,-14303,-13684,1285.02
-13914,-13302,-14516,-12913,1311.77
-15396,-11724,-14860,-14245,1347.86
-16335,-13031,-13806,-14954,1397.86
-14885,-11944,-14183,-15612,1470.73
-14784,-11265,-15203,-15077,1572.71
-14975,-11595,-14617,-15319,1575.87
-15342,-11143,-14509,-15050,1602.57
-13954,-11754,-15069,-15234,1604.29
-13448,-9485,-15340,-15529,1634.69
-14405,-10209,-14593,-15860,1640.53
-13315,-9923,-14462,-16087,1650.73
-15576,-11172,-15245,-13672,1700.94
-15259,-14003,-13407,-14323,1714.18
-15302,-13446,-12655,-15468,1714.54
-15558,-13508,-13236,-15213,1714.85
-15936,-13290,-14319,-15216,1720.81
-14807,-13915,-14189,-14014,1720.85
-14930,-14184,-13499,-13821,1720.95
-16456,-13508,-13035,-14881,1723.95
-14384,-13051,-14534,-14764,1729.52
-14618,-12648,-12987,-16003,1731.32
-15739,-12830,-13812,-16000,1732.73
-14997,-14047,-14029,-14744,1775.98
-13867,-13132,-14594,-13882,1783.58
-15135,-13669,-12941,-15696,1846.75
-15304,-13098,-13759,-15541,1846.86
-15426,-13517,-14040,-15428,1849.59
-15165,-13411,-13691,-15769,1875.43
-13662,-10334,-15363,-14502,1903.26
-14576,-11534,-14403,-15444,1942.41
-15142,-14655,-12957,-13773,1973.4
-15297,-14561,-13178,-14205,1974.25
-15945,-13822,-14031,-15014,1975.61
-13947,-10992,-15468,-14075,2146.08
-16020,-12765,-13253,-15626,2159.6
